,Post_ID,Comment,Created_Time,Comment_ID,Commenter_ID,Likes
0,141314885892279_1338180269539062,U both look happy but what happened to your arm!!!,2016-11-17T18:50:36+0000,1338180269539062_1338992779457811,10203147615106774,4
1,141314885892279_1338180269539062,Congratulations and great job!,2016-11-18T12:59:23+0000,1338180269539062_1339624429394646,10204661792455066,2
2,141314885892279_1338180269539062,Congratulations!,2016-11-17T21:22:58+0000,1338180269539062_1339080446115711,10152918919622612,2
3,141314885892279_1338180269539062,Congratulations!!!!,2016-11-17T19:34:51+0000,1338180269539062_1339016326122123,10205033816786770,2
4,141314885892279_1338180269539062,Congratulations!!!,2016-11-17T19:41:52+0000,1338180269539062_1339019302788492,10205556744736537,2
5,141314885892279_1338180269539062,Wow! Congratulations!,2016-11-19T14:55:19+0000,1338180269539062_1340673869289702,286618798215495,1
6,141314885892279_1338180269539062,Congratulations Grubbs family.,2016-11-19T00:29:08+0000,1338180269539062_1340118672678555,1135842476464503,0
7,141314885892279_1338180269539062,Congratulations!!!!,2016-11-22T18:55:38+0000,1338180269539062_1344108285612927,10203480772414300,0
8,141314885892279_1338180269539062,Congratulations!,2016-11-18T03:32:24+0000,1338180269539062_1339298566093899,10203820314495584,1
9,141314885892279_1291799994177090,RRAD is going to miss him as I am.  Jim Dwyer maybe I will run into you as some PX in the world.  Enjoy retirement!!,2016-10-03T16:01:33+0000,1291799994177090_1291807884176301,853462534667644,1
10,141314885892279_1255717581118665,Thank you so much for having us! We are thrilled to be a part of the celebration!,2016-08-25T21:35:54+0000,1255713501119073_1255731377783952,10152756764870299,3
11,141314885892279_1255717581118665,Great night. Everyone I talked with the week after said it was a blast. Good job ladies.,2016-08-26T04:10:13+0000,1255713501119073_1255946301095793,10153096981468507,2
12,141314885892279_1243381025685654,"The refugees must be stopped, deported. I know you're one of the few fighting Obama's agendas. How could so many others do nothing! This is a dangerous and completely ignorant path to our own destruction. Stop Obama, please!",2016-08-11T18:22:05+0000,1243381025685654_1243919235631833,1064910390226271,3
13,141314885892279_1243381025685654,"I certainly hope no ""down home"" humor was extended by depot members.",2016-08-12T01:38:12+0000,1243381025685654_1244156182274805,10203480772414300,0
14,141314885892279_1243381025685654,Get the work load back up and bring back the workforce !,2016-08-11T10:40:48+0000,1243381025685654_1243619662328457,1721836808042147,0
15,141314885892279_1243381025685654,Less talk lot more action.,2016-08-11T11:10:46+0000,1243381025685654_1243632072327216,747837855308916,1
16,141314885892279_1243381025685654,Interesting!,2016-08-11T04:40:25+0000,1243381025685654_1243476039009486,10202991636326906,0
17,141314885892279_1243381025685654,We Need Trump to come visit.,2016-08-11T10:47:13+0000,1243381025685654_1243621918994898,4801975624453,1
18,141314885892279_1243381025685654,Blah blah,2016-08-11T14:57:33+0000,1243381025685654_1243800728977017,184927008509740,0
19,141314885892279_1243381025685654,There ya go Senator Cruz! Get out there with the people!,2016-08-11T03:42:30+0000,1243381025685654_1243454232345000,10203645406194538,6
20,141314885892279_1243381025685654,Now let's just hope he can get some work out here to us,2016-08-11T03:58:27+0000,1243381025685654_1243460182344405,836734239703697,3
21,141314885892279_1243381025685654,Bring back the work force that was let go in June,2016-08-11T06:21:15+0000,1243381025685654_1243514202339003,10204953313928963,3
22,141314885892279_1243381025685654,Lot less talk and a little more action.,2016-08-11T18:46:26+0000,1243381025685654_1243934895630267,795719523884317,2
23,141314885892279_1243381025685654,And what do other senators do on their vacations ??  Ours is out with the people working to make things better.  Go Cruz !!,2016-08-12T14:52:19+0000,1243381025685654_1244614652228958,10203549893049405,5
24,141314885892279_1243381025685654,Am?n looks as things are gonna be good soon,2016-08-12T01:48:37+0000,1243381025685654_1244162345607522,1500741530149178,1
25,141314885892279_1243381025685654,"He has been a great and honerable senator.  He has kept every word he promised.  And would make the best president we may possibly ever have. Contact the rnc & tell them you want trump out for tons of reasons.  He is definitely loosing to hillary & the election was rigged by trump & Reince Priebus.  There is proof of the rigged rules committee & rigged convention.  If they hadn't threaten the delegates,  Cruz would have won nomination at the convention.  We need him bad. Or we're going to end up with hillary. He is the only one that can beat hillary.  Trump cannot debate hillary or anyone.  She needs someone ghat will shred her in debates,  which trump also wants out of.  That will be horrible.  If you need RNC # message me. Contact your representative in you area. Trump is really a dangerous man with a bad record & more lawsuits voming. Research him, and please let your congress men know you will not support the gop if they don't remove trump.  Senator Cornyn is guilty of a lot of things, and has also hurt Ted Cruz nomination.",2016-08-15T09:46:17+0000,1243381025685654_1246895142000909,1009215965771667,1
26,141314885892279_1243381025685654,Love #Cruz true patriot of our Republic !,2016-08-12T17:43:00+0000,1243381025685654_1244777492212674,4034338313499,3
27,141314885892279_1243381025685654,Jim Sipes,2016-08-11T16:38:01+0000,1243381025685654_1243861195637637,708824315823502,0
28,141314885892279_1243381025685654,Aubrey Peters,2016-08-11T14:13:33+0000,1243381025685654_1243764815647275,989498954424563,0
29,141314885892279_1243381025685654,"Man, he looks presidential!  Comeback kid??",2016-08-11T16:42:46+0000,1243381025685654_1243864755637281,10203665737157551,9
30,141314885892279_1243381025685654,Erick Pirkey,2016-08-11T14:57:30+0000,1243381025685654_1243800672310356,725994080805777,2
31,141314885892279_1242441435779613,"HOW WELL I REMEMBER! I was 10 years old, when on 7 Dec I heard ""The Japanese bombed Pearl Harbor"". I just kicked the dirt and thought ""What is Pearl Harbor?""  I soon knew the reality of World War II, and the fact that family members were drafted.Our neighborhood and schools ran over in New Boston and DeKalb as people came from near and far to work at the depot! Years later, after graduation, I began a career there, and am one of the residents who retired from there!! I could write a book!!!",2016-08-10T22:17:58+0000,1242441435779613_1243294999027590,210240409329407,4
32,141314885892279_1242441435779613,Very interesting story.   So many family members worked there through the years.  Lot of good memories,2016-08-10T07:10:31+0000,1242441435779613_1242788299078260,884065095031678,1
33,141314885892279_1242441435779613,"Congrats on 75!  My Dad worked there after the war, late 1940's.  I came across his old RRAD phone directory from that time period. YES, Kids, they did have phones way back then!  :-)",2016-08-09T22:21:19+0000,1242441435779613_1242545325769224,10203543277522499,2
34,141314885892279_1242441435779613,Cooooool,2016-08-11T01:05:41+0000,1242441435779613_1243375695686187,686577524737052,1
35,141314885892279_1219956998028057,Great story Adrienne. You are talented. RRAD is lucky to have you.,2016-07-08T22:24:10+0000,1219956998028057_1220776904612733,10203272101467759,1
36,141314885892279_1219697804720643,It was my honor and privilege to work with COL Grubbs. He will be missed but we are fortunate that he and his family are remaining in this area. Good luck to COL Carrico as he leads the depot on!,2016-07-07T20:36:03+0000,1219697804720643_1219957494694674,10203480772414300,2
37,141314885892279_1219697804720643,Best wishes to Col Grubbs and his family in their new assignment.  They have been wonderful representatives for the Depot and Texarkana area and will be missed!,2016-07-07T12:49:18+0000,1219697804720643_1219730154717408,944867728902837,3
38,141314885892279_1212195962137494,"Loved the display of the vehicles, especially my 5 yr old grandson. My son is in he army and he asks about anything he sees for the army!

Thank you for all your services you have done for our country!",2016-07-26T05:09:16+0000,1212195962137494_1232349216788835,10202868780298478,0
39,141314885892279_1204972212859869,Yea Cody!,2016-06-15T21:15:33+0000,1204972212859869_1205635752793515,10205287581807905,0
40,141314885892279_1204972212859869,The Code man made the news??,2016-08-11T03:25:24+0000,1204972212859869_1243447972345626,938464732830422,0
41,141314885892279_1204972212859869,Way to go Cody,2016-06-15T10:54:53+0000,1204972212859869_1205326956157728,581518508640282,0
42,141314885892279_1204972212859869,Happy birthday!,2016-06-14T21:53:14+0000,1204972212859869_1205026902854400,106036299740151,0
43,141314885892279_1195521067138317,Thank you to every one that has and is currently serving our country I appreciate your sacrifice,2016-05-30T22:43:53+0000,1195521067138317_1195641093792981,10205636763657672,1
44,141314885892279_1188663711157386,"Col. Jacobs initiated the drug testing program at RRAD. I was tested the first day of the program. At the recognition ceremony, Col. Jacobs stopped me on stage, turned me to the audience, and stated that I understood the importance of being drug free....for me and my unborn baby. He then shook my hand and whispered in my ear he was proud of me and wished me the best. I was shy back in those days, and I blushed, but I thought it was very sweet.",2016-05-20T01:01:59+0000,1188663711157386_1188949027795521,10204619287349960,3
45,141314885892279_1188663711157386,"When he was gathering information to analyze a situation, one of his most used phrases was ""Well, what is the long pole in the tent?"" My condolences to the family.",2016-05-20T02:16:43+0000,1188663711157386_1188975981126159,1171623299579863,1
46,141314885892279_1188663711157386,"Linda Jacobs, I am so sorry to hear of your loss. You and your family are in my prayers.",2016-05-19T17:11:11+0000,1188663711157386_1188720027818421,10209273690072401,2
47,141314885892279_1179113215445769,Congrats to you and your folks Brandon Grubbs  and Jamie Bass!,2016-05-04T01:18:20+0000,1179113215445769_1179192995437791,10152349490639519,4
48,141314885892279_1178876148802809,congratulations Major General Clark W. LeMasters Jr,2016-05-24T12:37:33+0000,1178876148802809_1191728737517550,865932460150138,0
49,141314885892279_1175854542438303,Would like to help and attend Mjp Locke,2016-07-09T16:08:29+0000,1175854542438303_1221252937898463,10202868780298478,1
50,141314885892279_1175854542438303,anyone else love  this post as much as i do,2016-05-01T05:43:42+0000,1175854542438303_1177488528941571,1508409012713067,1
51,141314885892279_1173962562627501,"Nice, I am looking for anyone who might have work at Red River back in 1966 or 1967 maybe you have an aunt or grandmother or other family members. Have them get in touch with me..thanks",2016-04-25T23:53:21+0000,1173962562627501_1173996769290747,10152648533322915,1
52,141314885892279_1173962562627501,First time i have seen this . Thanks for posting. Honored to be a part of the mission here at the depot. Thanks for all the support.....,2016-04-27T22:22:34+0000,1173962562627501_1175387869151637,407669992738514,2
53,141314885892279_1173962562627501,"Chad Russell Mccrary, not a more humble and deserving person that I know. Congrats my friend!",2016-04-27T22:15:55+0000,1173962562627501_1175385742485183,10152380060665985,2
54,141314885892279_1173962562627501,Such a great guy! Congratulations,2016-04-25T22:37:28+0000,1173962562627501_1173972859293138,541240092645915,0
55,141314885892279_1167557976601293,The gentleman helping out seemed a little light on PPE,2016-04-15T23:36:10+0000,1167557976601293_1167638589926565,10207056600508448,3
56,141314885892279_1167557976601293,"Take your foot off ""like a hot knife through butter"".",2016-04-15T23:21:50+0000,1167557976601293_1167635456593545,544862955658452,2
