,Post_ID,Comment,Created_Time,Comment_ID,Commenter_ID,Likes
0,110088349043859_1269934273059255,Jenifer Blackmore!!!,2016-11-07T17:45:52+0000,1269934273059255_1269971319722217,10152438801965658,0
1,110088349043859_1269934273059255,Alyson Hurst,2016-11-07T17:46:38+0000,1269934273059255_1269971709722178,10152438801965658,0
2,110088349043859_1269934273059255,Dena Brown-Edmondson,2016-11-07T20:15:03+0000,1269934273059255_1270153223037360,725147830913912,0
3,110088349043859_1254157497970266,Amy Neuenfeldt,2016-10-25T21:08:13+0000,1254157497970266_1254176901301659,694833033947614,0
4,110088349043859_1249040611815288,"Yes Ma'am, the job fair is open to the community.",2016-10-28T20:15:31+0000,1249040611815288_1257731457612870,110088349043859,0
5,110088349043859_1249040611815288,Tell all your Friends!!,2016-10-26T14:54:22+0000,1249040611815288_1255045744548108,110088349043859,0
6,110088349043859_1249040611815288,Ashley Thomas,2016-10-21T01:32:18+0000,1249040611815288_1249340965118586,10208067682022621,1
7,110088349043859_1249040611815288,Nate Taylor,2016-10-24T22:27:07+0000,1249040611815288_1252995051419844,10206334663464385,1
8,110088349043859_1249040611815288,Can civilians/dependants come to this?,2016-10-26T16:56:09+0000,1249040611815288_1255191914533491,10206334663464385,0
9,110088349043859_1239631842756165,Thank you for your continued support!,2016-10-11T21:19:08+0000,1239631842756165_1239970016055681,821966907879743,0
10,110088349043859_1229016660484350,Rusty Tew do it for harambe lmao,2016-09-29T22:11:23+0000,1229016660484350_1229360620449954,890055977692002,1
11,110088349043859_1223722487680434,Who qualifies for this job?  How do we get formal ISO 900 training?,2016-09-23T16:30:26+0000,1223722487680434_1223735257679157,10203483156333545,0
12,110088349043859_1235616073163113,I'm interested in getting a table for this event for Goodwill WORKPlace. How would I go about reserving one? Thanks!,2016-09-19T19:46:55+0000,1235767019814685,10206403578628545,1
13,110088349043859_1235616073163113,I thought I sent an invite... email me jean.c.graves.civ@mail.mil,2016-09-19T20:57:43+0000,1235807419810645,110088349043859,0
14,110088349043859_1216075151778501,I am USA joined,2016-09-14T18:47:42+0000,1216075151778501_1216129238439759,658158487602813,0
15,110088349043859_1192228220829861,You know Protocol was on the job Lynch Hensley,2016-08-20T06:25:06+0000,1192228220829861_1193540674031949,10100599825412380,0
16,110088349043859_1190819717637378,I'd like to apply,2016-08-19T08:21:33+0000,1190819717637378_1192818877437462,264665573934966,0
17,110088349043859_1190819717637378,I like,2016-08-24T06:45:40+0000,1190819717637378_1197276616991688,1578511455696653,0
18,110088349043859_1186670031385680,Am here,2016-11-29T09:35:59+0000,1186670031385680_1293739277345421,120246961795632,0
19,110088349043859_1184926461560037,Tobias Von Reichenau,2016-08-09T15:34:08+0000,1184926461560037_1184933991559284,10205976920121833,0
20,110088349043859_1284859528190877,Lorena Paredes Sally Cruz Rodriguez Zormary Figueroa Anisha Benitez Rodr?guez Ma Isabel Rivera Esquivel,2016-08-08T20:58:54+0000,1284881634855333,180206239014569,1
21,110088349043859_1284859528190877,Stacey Kenebrew,2016-08-10T00:13:38+0000,1285750494768447,10156695991290691,0
22,110088349043859_1181832188536131,Can you guys hire me even if im in the Philippines...please. i want to serve and to protect..,2016-08-08T13:14:43+0000,1181832188536131_1184086054977411,353783284770169,0
23,110088349043859_1180735065312510,"Thank you all, I can't wait until the next one!",2016-08-05T17:57:43+0000,1180735065312510_1181988155187201,110088349043859,2
24,110088349043859_1180735065312510,Thank you again to our Corporate Partners and the Fort Polk Soldiers for attending!,2016-08-03T23:06:34+0000,1180735065312510_1180801758639174,821966907879743,4
25,110088349043859_1180735065312510,CB&I had a great time there. Thanks NextOp Veterans and Fort Polk SFL TAP Center for putting this event on.,2016-08-04T14:54:33+0000,1180735065312510_1181208988598451,10152544923833779,4
26,110088349043859_1177230132329670,Emerald Jones i think this is it,2016-10-07T15:08:21+0000,1177230132329670_1236268809759135,1028850007132038,0
27,110088349043859_1177230132329670,Hedieh Salehi,2016-07-29T14:08:22+0000,1177230132329670_1177238062328877,725147830913912,0
28,110088349043859_1169943886391628,Give us a Call at 337-531-1591 and register for Pre-Separation Counseling and being working on your next career!,2016-07-19T19:09:29+0000,1169943886391628_1170838372968846,110088349043859,1
29,110088349043859_1169943886391628,He can't do anything til he's a year out I believe is what he was told when he called. Nathan Rodriguez,2016-07-19T06:23:15+0000,1169943886391628_1170435593009124,10201372957645493,1
30,110088349043859_1169943886391628,Will do! Thanks T for tagging me!,2016-07-19T19:18:54+0000,1169943886391628_1170842032968480,10201372957645493,1
31,110088349043859_1169943886391628,Samantha Rodriguez,2016-07-19T04:37:04+0000,1169943886391628_1170394169679933,294272694083534,0
32,110088349043859_1168066393246044,Al Hamdani,2016-07-16T06:53:47+0000,1168066393246044_1168424753210208,10205348545408188,0
33,110088349043859_1167397156646301,???? ????? ????? ?? ??? 2016,2016-07-28T11:41:50+0000,1167397156646301_1176506499068700,117362311928696,0
34,110088349043859_1167397156646301,???? ???????? : ????? ????? ??????? ??? ?????,2016-07-28T12:08:44+0000,1167397156646301_1176515922401091,220559395010977,0
